date,region,ai_tool,visits,traffic_share_percent,avg_visit_duration,pages_per_visit,bounce_rate
2020-01-01,Portugal,Claude,134772,5.07,115.9,2.92,46.0
2020-02-01,Portugal,Claude,582802,5.29,142.6,2.51,42.4
2020-03-01,Portugal,Claude,546736,5.27,126.0,3.1,32.98
2020-04-01,Portugal,Claude,686668,5.34,119.3,3.95,38.12
2020-05-01,Portugal,Claude,671193,5.34,127.1,3.04,37.08
2020-06-01,Portugal,Claude,600139,5.3,120.2,2.96,27.15
2020-07-01,Portugal,Claude,524258,5.26,126.6,2.83,44.58
2020-08-01,Portugal,Claude,500834,5.25,120.4,2.95,35.6
2020-09-01,Portugal,Claude,562707,5.28,113.1,2.49,43.46
2020-10-01,Portugal,Claude,617796,5.31,127.5,3.45,33.09
2020-11-01,Portugal,Claude,381646,5.19,125.5,2.73,32.68
2020-12-01,Portugal,Claude,570284,5.29,127.4,2.84,43.8
2021-01-01,Portugal,Claude,673728,5.34,111.2,3.09,40.58
2021-02-01,Portugal,Claude,951737,5.48,102.2,2.95,41.4
2021-03-01,Portugal,Claude,656743,5.33,102.0,3.45,32.01
2021-04-01,Portugal,Claude,905560,5.45,108.9,3.07,40.97
2021-05-01,Portugal,Claude,706218,5.35,116.3,3.11,35.68
2021-06-01,Portugal,Claude,832971,5.42,120.6,3.64,43.94
2021-07-01,Portugal,Claude,860076,5.43,118.3,2.72,41.57
2021-08-01,Portugal,Claude,724371,5.36,109.3,2.67,49.97
2021-09-01,Portugal,Claude,736793,5.37,107.0,3.64,44.36
2021-10-01,Portugal,Claude,792744,5.4,115.3,2.78,39.96
2021-11-01,Portugal,Claude,680318,5.34,126.3,2.5,46.5
2021-12-01,Portugal,Claude,849218,5.42,124.6,3.11,40.05
2022-01-01,Portugal,Claude,850341,5.43,131.5,3.22,32.64
2022-02-01,Portugal,Claude,894245,5.45,113.6,2.45,40.74
2022-03-01,Portugal,Claude,1113450,5.56,121.1,3.23,38.33
2022-04-01,Portugal,Claude,1081034,5.54,119.6,3.5,38.82
2022-05-01,Portugal,Claude,915919,5.46,132.4,3.21,38.92
2022-06-01,Portugal,Claude,1157986,5.58,125.3,2.01,32.23
2022-07-01,Portugal,Claude,1093343,5.55,122.1,2.61,37.37
2022-08-01,Portugal,Claude,1151036,5.58,124.6,4.01,42.77
2022-09-01,Portugal,Claude,820575,5.41,121.5,2.08,42.07
2022-10-01,Portugal,Claude,909948,5.45,135.2,3.62,47.87
2022-11-01,Portugal,Claude,1013677,5.51,125.2,2.63,42.39
2022-12-01,Portugal,Claude,926504,5.46,120.0,3.25,38.34
2023-01-01,Portugal,Claude,934061,5.47,121.8,3.03,46.67
2023-02-01,Portugal,Claude,1410922,5.71,129.2,2.57,37.43
2023-03-01,Portugal,Claude,1464675,5.73,120.3,2.82,30.81
2023-04-01,Portugal,Claude,1342551,5.67,115.4,3.25,46.35
2023-05-01,Portugal,Claude,1382320,5.69,109.3,2.17,33.58
2023-06-01,Portugal,Claude,1410707,5.71,123.3,3.65,44.67
2023-07-01,Portugal,Claude,1291761,5.65,113.7,2.63,43.03
2023-08-01,Portugal,Claude,1200522,5.6,136.6,3.09,44.3
2023-09-01,Portugal,Claude,1227157,5.61,99.0,3.04,38.46
2023-10-01,Portugal,Claude,1391802,5.7,98.7,2.51,42.11
2023-11-01,Portugal,Claude,1350260,5.68,115.2,2.91,48.61
2023-12-01,Portugal,Claude,1577926,5.79,136.0,2.66,41.35
2024-01-01,Portugal,Claude,1195310,5.6,111.2,3.4,34.79
2024-02-01,Portugal,Claude,1494657,5.75,128.1,3.0,33.83
2024-03-01,Portugal,Claude,1546628,5.77,116.5,2.52,37.68
2024-04-01,Portugal,Claude,1688565,5.84,148.6,3.24,42.46
2024-05-01,Portugal,Claude,1857847,5.93,113.9,3.0,44.09
2024-06-01,Portugal,Claude,1645073,5.82,101.4,2.54,29.95
2024-07-01,Portugal,Claude,1650953,5.83,107.7,3.38,42.38
2024-08-01,Portugal,Claude,1265471,5.63,139.1,3.26,42.7
2024-09-01,Portugal,Claude,1433810,5.72,115.0,2.74,39.37
2024-10-01,Portugal,Claude,1251377,5.63,105.1,2.93,30.78
2024-11-01,Portugal,Claude,1364797,5.68,124.3,2.77,34.53
2024-12-01,Portugal,Claude,1805051,5.9,126.3,3.49,35.33
2025-01-01,Portugal,Claude,1649906,5.82,105.3,2.76,45.64
2025-02-01,Portugal,Claude,1761794,5.88,108.0,2.9,36.72
2025-03-01,Portugal,Claude,1942226,5.97,129.2,2.75,45.26
2025-04-01,Portugal,Claude,2227474,6.11,133.1,3.08,36.78
2025-05-01,Portugal,Claude,2082781,6.04,115.5,2.96,30.85
2025-06-01,Portugal,Claude,1719802,5.86,108.2,2.65,44.23
2025-07-01,Portugal,Claude,1995301,6.0,126.3,2.86,38.11
2025-08-01,Portugal,Claude,1451542,5.73,119.5,2.56,43.09
2025-09-01,Portugal,Claude,1687149,5.84,123.1,3.12,36.86
2025-10-01,Portugal,Claude,1642406,5.82,124.9,3.82,25.6
2025-11-01,Portugal,Claude,1764811,5.88,107.0,3.61,39.51
2025-12-01,Portugal,Claude,1666675,5.83,112.8,3.13,43.3
2026-01-01,Portugal,Claude,2061647,6.03,136.9,3.19,39.8
2026-02-01,Portugal,Claude,2160714,6.08,103.2,3.62,37.3
2026-03-01,Portugal,Claude,2136498,6.07,112.6,2.85,39.92
2026-04-01,Portugal,Claude,2228958,6.11,118.8,3.17,32.5
2026-05-01,Portugal,Claude,2032945,6.02,114.7,2.2,41.07
2026-06-01,Portugal,Claude,2249391,6.12,130.3,3.2,37.13
2019-01-01,Portugal,DeepSeek,165650,5.08,118.0,3.33,37.01
2019-02-01,Portugal,DeepSeek,34889,5.02,123.5,2.83,45.56
2019-03-01,Portugal,DeepSeek,79445,5.04,130.7,3.49,38.53
2019-04-01,Portugal,DeepSeek,381815,5.19,122.9,2.32,34.13
2019-05-01,Portugal,DeepSeek,73838,5.04,107.7,2.73,42.25
2019-06-01,Portugal,DeepSeek,228701,5.11,126.8,2.05,30.58
2019-07-01,Portugal,DeepSeek,0,5.0,138.5,3.2,46.07
2019-08-01,Portugal,DeepSeek,175853,5.09,114.0,2.93,38.15
2019-09-01,Portugal,DeepSeek,218605,5.11,115.4,3.07,40.02
2019-10-01,Portugal,DeepSeek,582279,5.29,103.6,3.09,40.19
2019-11-01,Portugal,DeepSeek,205941,5.1,112.3,2.83,40.95
2019-12-01,Portugal,DeepSeek,90292,5.05,133.2,3.55,41.35
2020-01-01,Portugal,DeepSeek,203123,5.1,119.0,3.07,41.56
2020-02-01,Portugal,DeepSeek,66932,5.03,124.0,3.43,40.03
2020-03-01,Portugal,DeepSeek,423383,5.21,115.2,3.4,33.04
2020-04-01,Portugal,DeepSeek,326155,5.16,124.0,3.61,27.58
2020-05-01,Portugal,DeepSeek,214629,5.11,117.4,2.65,42.73
2020-06-01,Portugal,DeepSeek,238696,5.12,117.2,3.04,43.17
2020-07-01,Portugal,DeepSeek,595752,5.3,132.3,3.24,46.62
2020-08-01,Portugal,DeepSeek,246693,5.12,133.2,3.55,45.12
2020-09-01,Portugal,DeepSeek,504691,5.25,107.7,3.34,37.21
2020-10-01,Portugal,DeepSeek,501290,5.25,100.8,2.48,38.64
2020-11-01,Portugal,DeepSeek,459892,5.23,120.9,3.49,50.06
2020-12-01,Portugal,DeepSeek,839235,5.42,101.0,3.83,38.43
2021-01-01,Portugal,DeepSeek,303199,5.15,120.5,3.05,39.76
2021-02-01,Portugal,DeepSeek,674022,5.34,118.8,2.87,46.99
2021-03-01,Portugal,DeepSeek,772213,5.39,106.0,3.44,46.01
2021-04-01,Portugal,DeepSeek,670537,5.34,111.2,2.72,22.47
2021-05-01,Portugal,DeepSeek,860399,5.43,123.9,3.07,41.12
2021-06-01,Portugal,DeepSeek,840691,5.42,122.5,3.09,48.39
2021-07-01,Portugal,DeepSeek,583452,5.29,111.3,3.47,38.03
2021-08-01,Portugal,DeepSeek,373856,5.19,123.2,3.89,44.0
2021-09-01,Portugal,DeepSeek,519686,5.26,134.5,2.69,37.72
2021-10-01,Portugal,DeepSeek,724688,5.36,119.7,3.26,37.38
2021-11-01,Portugal,DeepSeek,788092,5.39,105.3,3.2,44.51
2021-12-01,Portugal,DeepSeek,974020,5.49,120.6,1.93,41.27
2022-01-01,Portugal,DeepSeek,732058,5.37,130.9,2.21,44.09
2022-02-01,Portugal,DeepSeek,1152817,5.58,122.8,2.39,32.63
2022-03-01,Portugal,DeepSeek,875154,5.44,125.5,3.48,37.07
2022-04-01,Portugal,DeepSeek,1185297,5.59,124.3,2.81,34.07
2022-05-01,Portugal,DeepSeek,1169140,5.58,140.2,2.5,37.56
2022-06-01,Portugal,DeepSeek,950952,5.48,110.0,2.68,36.05
2022-07-01,Portugal,DeepSeek,851441,5.43,102.9,2.87,39.99
2022-08-01,Portugal,DeepSeek,905513,5.45,132.8,3.01,38.22
2022-09-01,Portugal,DeepSeek,855519,5.43,130.2,3.65,41.29
2022-10-01,Portugal,DeepSeek,1089596,5.54,105.8,3.64,35.63
2022-11-01,Portugal,DeepSeek,890607,5.45,118.6,2.88,44.1
2022-12-01,Portugal,DeepSeek,1081559,5.54,128.4,3.03,42.85
2023-01-01,Portugal,DeepSeek,949544,5.47,120.4,2.82,35.2
2023-02-01,Portugal,DeepSeek,1459504,5.73,107.1,3.18,33.27
2023-03-01,Portugal,DeepSeek,1375540,5.69,118.1,2.87,30.89
2023-04-01,Portugal,DeepSeek,1339254,5.67,105.8,2.95,35.9
2023-05-01,Portugal,DeepSeek,1378518,5.69,111.1,3.27,40.42
2023-06-01,Portugal,DeepSeek,1274101,5.64,135.4,3.13,41.33
2023-07-01,Portugal,DeepSeek,1314221,5.66,112.5,2.97,42.03
2023-08-01,Portugal,DeepSeek,1159521,5.58,118.2,2.84,46.53
2023-09-01,Portugal,DeepSeek,1512057,5.76,118.9,2.72,40.15
2023-10-01,Portugal,DeepSeek,1224118,5.61,125.6,3.52,36.58
2023-11-01,Portugal,DeepSeek,1438287,5.72,127.4,3.5,49.66
2023-12-01,Portugal,DeepSeek,1217515,5.61,113.5,3.05,41.58
2024-01-01,Portugal,DeepSeek,1234113,5.62,120.3,3.18,42.98
2024-02-01,Portugal,DeepSeek,1637969,5.82,122.0,2.86,41.98
2024-03-01,Portugal,DeepSeek,1552972,5.78,108.2,3.44,45.5
2024-04-01,Portugal,DeepSeek,1569733,5.78,118.9,2.77,41.9
2024-05-01,Portugal,DeepSeek,1776790,5.89,111.0,2.93,41.14
2024-06-01,Portugal,DeepSeek,1576272,5.79,108.7,2.99,44.26
2024-07-01,Portugal,DeepSeek,1259067,5.63,114.5,3.61,34.95
2024-08-01,Portugal,DeepSeek,1506707,5.75,116.3,3.64,45.82
2024-09-01,Portugal,DeepSeek,1518200,5.76,131.0,3.18,39.61
2024-10-01,Portugal,DeepSeek,1542571,5.77,117.3,2.72,38.23
2024-11-01,Portugal,DeepSeek,1513105,5.76,112.8,2.52,44.81
2024-12-01,Portugal,DeepSeek,1735200,5.87,119.0,3.12,41.01
2025-01-01,Portugal,DeepSeek,1657811,5.83,118.4,2.75,48.7
2025-02-01,Portugal,DeepSeek,1867224,5.93,107.4,2.93,27.17
2025-03-01,Portugal,DeepSeek,1719551,5.86,123.6,3.57,32.45
2025-04-01,Portugal,DeepSeek,1886367,5.94,97.6,2.92,48.02
2025-05-01,Portugal,DeepSeek,2196671,6.1,114.3,3.49,40.72
2025-06-01,Portugal,DeepSeek,1598724,5.8,122.5,2.85,38.19
2025-07-01,Portugal,DeepSeek,2002916,6.0,119.9,3.96,39.76
2025-08-01,Portugal,DeepSeek,1758574,5.88,126.5,2.94,50.42
2025-09-01,Portugal,DeepSeek,1562590,5.78,116.1,3.82,35.89
2025-10-01,Portugal,DeepSeek,1874005,5.94,122.5,1.93,35.43
2025-11-01,Portugal,DeepSeek,1800150,5.9,142.3,2.89,33.84
2025-12-01,Portugal,DeepSeek,1746445,5.87,129.2,3.43,43.71
2026-01-01,Portugal,DeepSeek,1603376,5.8,120.5,2.64,50.8
2026-02-01,Portugal,DeepSeek,1972588,5.99,140.1,2.44,41.15
2026-03-01,Portugal,DeepSeek,1990376,6.0,120.1,2.54,43.55
2026-04-01,Portugal,DeepSeek,2456122,6.23,134.6,3.25,45.9
2026-05-01,Portugal,DeepSeek,2221146,6.11,110.5,3.49,40.48
2026-06-01,Portugal,DeepSeek,2102956,6.05,119.7,3.12,46.67
2019-01-01,Portugal,Grok,0,5.0,117.5,3.32,40.75
2019-02-01,Portugal,Grok,0,5.0,132.6,3.07,36.12
2019-03-01,Portugal,Grok,120497,5.06,109.0,3.1,43.17
2019-04-01,Portugal,Grok,207915,5.1,113.1,2.65,40.61
2019-05-01,Portugal,Grok,0,5.0,116.0,3.46,42.85
2019-06-01,Portugal,Grok,17038,5.01,119.4,3.05,47.79
2019-07-01,Portugal,Grok,146070,5.07,114.3,3.38,47.09
2019-08-01,Portugal,Grok,261953,5.13,121.3,3.23,38.84
2019-09-01,Portugal,Grok,105514,5.05,111.1,3.16,44.18
2019-10-01,Portugal,Grok,344560,5.17,120.8,2.18,37.16
2019-11-01,Portugal,Grok,377764,5.19,146.3,3.28,38.64
2019-12-01,Portugal,Grok,291802,5.15,112.3,3.49,43.79
2020-01-01,Portugal,Grok,215379,5.11,119.1,2.89,44.74
2020-02-01,Portugal,Grok,199314,5.1,111.4,3.7,43.49
2020-03-01,Portugal,Grok,394369,5.2,112.0,3.69,33.07
2020-04-01,Portugal,Grok,413957,5.21,124.6,3.05,40.01
2020-05-01,Portugal,Grok,455798,5.23,125.0,2.62,28.77
2020-06-01,Portugal,Grok,571868,5.29,112.6,2.68,35.18
2020-07-01,Portugal,Grok,390653,5.2,115.1,2.83,40.12
2020-08-01,Portugal,Grok,478773,5.24,104.6,3.0,46.25
2020-09-01,Portugal,Grok,554536,5.28,116.8,3.65,37.56
2020-10-01,Portugal,Grok,420836,5.21,114.4,2.55,33.77
2020-11-01,Portugal,Grok,351123,5.18,123.4,3.1,44.98
2020-12-01,Portugal,Grok,686098,5.34,128.1,2.51,35.38
2021-01-01,Portugal,Grok,767899,5.38,117.0,3.41,43.32
2021-02-01,Portugal,Grok,549350,5.27,128.7,3.04,38.14
2021-03-01,Portugal,Grok,718687,5.36,127.4,3.75,40.27
2021-04-01,Portugal,Grok,632987,5.32,130.0,2.75,33.24
2021-05-01,Portugal,Grok,587515,5.29,108.9,3.19,49.83
2021-06-01,Portugal,Grok,595921,5.3,110.6,3.21,32.89
2021-07-01,Portugal,Grok,648352,5.32,122.1,2.56,46.72
2021-08-01,Portugal,Grok,628074,5.31,108.9,3.21,45.3
2021-09-01,Portugal,Grok,801655,5.4,129.3,2.88,41.0
2021-10-01,Portugal,Grok,764715,5.38,107.2,2.96,44.0
2021-11-01,Portugal,Grok,729798,5.36,89.4,3.04,44.39
2021-12-01,Portugal,Grok,783925,5.39,149.3,3.25,37.4
2022-01-01,Portugal,Grok,969558,5.48,136.7,2.91,37.13
2022-02-01,Portugal,Grok,628701,5.31,119.3,2.86,41.98
2022-03-01,Portugal,Grok,948191,5.47,135.7,2.95,45.86
2022-04-01,Portugal,Grok,1060595,5.53,117.8,3.44,39.2
2022-05-01,Portugal,Grok,1105649,5.55,111.5,2.84,39.86
2022-06-01,Portugal,Grok,955576,5.48,101.2,2.55,42.84
2022-07-01,Portugal,Grok,1145651,5.57,126.3,3.2,37.84
2022-08-01,Portugal,Grok,1096740,5.55,126.3,2.77,50.58
2022-09-01,Portugal,Grok,906280,5.45,123.3,2.66,40.97
2022-10-01,Portugal,Grok,844645,5.42,114.3,3.08,37.3
2022-11-01,Portugal,Grok,1019925,5.51,115.8,3.53,36.69
2022-12-01,Portugal,Grok,1064294,5.53,137.1,2.51,36.91
2023-01-01,Portugal,Grok,1063363,5.53,138.2,3.15,44.53
2023-02-01,Portugal,Grok,1216152,5.61,115.0,2.65,35.5
2023-03-01,Portugal,Grok,1107526,5.55,101.8,3.04,42.33
2023-04-01,Portugal,Grok,1352110,5.68,125.0,2.98,40.96
2023-05-01,Portugal,Grok,1224195,5.61,116.4,3.0,50.17
2023-06-01,Portugal,Grok,1457180,5.73,100.5,3.09,35.03
2023-07-01,Portugal,Grok,1221012,5.61,107.8,2.99,41.26
2023-08-01,Portugal,Grok,1373658,5.69,118.3,2.33,37.98
2023-09-01,Portugal,Grok,877084,5.44,116.2,2.74,43.31
2023-10-01,Portugal,Grok,929952,5.46,111.0,2.53,41.34
2023-11-01,Portugal,Grok,926046,5.46,112.7,3.62,36.58
2023-12-01,Portugal,Grok,1115120,5.56,111.1,3.51,36.03
2024-01-01,Portugal,Grok,1022351,5.51,127.6,3.66,44.4
2024-02-01,Portugal,Grok,1349751,5.67,137.1,1.91,34.83
2024-03-01,Portugal,Grok,1498798,5.75,123.6,3.38,39.48
2024-04-01,Portugal,Grok,1781087,5.89,123.5,3.37,38.9
2024-05-01,Portugal,Grok,1727321,5.86,123.6,2.95,36.87
2024-06-01,Portugal,Grok,1672569,5.84,104.4,3.64,34.94
2024-07-01,Portugal,Grok,1356643,5.68,126.1,2.49,40.56
2024-08-01,Portugal,Grok,1695619,5.85,108.7,3.49,39.49
2024-09-01,Portugal,Grok,1280067,5.64,122.7,3.33,38.5
2024-10-01,Portugal,Grok,1420572,5.71,115.2,2.89,38.14
2024-11-01,Portugal,Grok,1302118,5.65,117.6,3.09,48.03
2024-12-01,Portugal,Grok,1426388,5.71,130.3,3.23,40.07
2025-01-01,Portugal,Grok,1697903,5.85,113.0,3.07,47.73
2025-02-01,Portugal,Grok,1719407,5.86,127.0,3.36,41.53
2025-03-01,Portugal,Grok,1906130,5.95,128.3,3.09,40.17
2025-04-01,Portugal,Grok,1804095,5.9,120.8,3.15,37.85
2025-05-01,Portugal,Grok,2035937,6.02,126.8,2.26,45.62
2025-06-01,Portugal,Grok,1765129,5.88,108.5,2.35,40.02
2025-07-01,Portugal,Grok,1689907,5.84,117.4,2.17,35.33
2025-08-01,Portugal,Grok,1675602,5.84,122.3,3.07,42.67
2025-09-01,Portugal,Grok,1583190,5.79,117.9,2.75,40.53
2025-10-01,Portugal,Grok,1758040,5.88,118.6,3.42,51.72
2025-11-01,Portugal,Grok,1957401,5.98,107.2,3.07,37.41
2025-12-01,Portugal,Grok,1687679,5.84,132.9,2.59,37.16
2026-01-01,Portugal,Grok,2011412,6.01,122.0,2.81,42.8
2026-02-01,Portugal,Grok,2245224,6.12,108.6,3.15,35.89
2026-03-01,Portugal,Grok,1978404,5.99,122.6,3.68,43.68
2026-04-01,Portugal,Grok,2317653,6.16,95.2,2.86,38.81
2026-05-01,Portugal,Grok,2173862,6.09,119.5,3.15,47.2
2026-06-01,Portugal,Grok,2292845,6.15,111.0,3.49,37.15
2019-01-01,United States,ChatGPT,743395,5.37,117.8,2.59,43.48
2019-02-01,United States,ChatGPT,764621,5.38,111.0,2.79,35.41
2019-03-01,United States,ChatGPT,706778,5.35,127.9,3.29,37.39
2019-04-01,United States,ChatGPT,650404,5.33,107.9,2.79,39.43
2019-05-01,United States,ChatGPT,681819,5.34,118.4,2.78,39.52
2019-06-01,United States,ChatGPT,726298,5.36,106.7,2.37,47.81
2019-07-01,United States,ChatGPT,759876,5.38,114.1,3.38,32.36
2019-08-01,United States,ChatGPT,897809,5.45,115.7,2.54,43.46
2019-09-01,United States,ChatGPT,811630,5.41,119.6,3.37,28.92
2019-10-01,United States,ChatGPT,1014796,5.51,100.7,3.25,44.95
2019-11-01,United States,ChatGPT,873591,5.44,128.0,2.49,48.24
2019-12-01,United States,ChatGPT,1038235,5.52,126.6,3.55,45.91
2020-01-01,United States,ChatGPT,1260520,5.63,131.2,2.92,38.36
2020-02-01,United States,ChatGPT,1073113,5.54,120.8,2.95,45.39
2020-03-01,United States,ChatGPT,1304892,5.65,127.1,2.59,44.8
2020-04-01,United States,ChatGPT,1168494,5.58,124.0,2.83,36.87
2020-05-01,United States,ChatGPT,1332484,5.67,98.6,3.83,45.76
2020-06-01,United States,ChatGPT,1282174,5.64,96.1,3.2,45.15
2020-07-01,United States,ChatGPT,1618370,5.81,111.5,2.87,45.1
2020-08-01,United States,ChatGPT,1188775,5.59,120.8,2.72,39.27
2020-09-01,United States,ChatGPT,1325469,5.66,115.9,2.84,41.83
2020-10-01,United States,ChatGPT,1760411,5.88,127.8,3.09,36.5
2020-11-01,United States,ChatGPT,1382862,5.69,124.2,2.91,46.86
2020-12-01,United States,ChatGPT,1491481,5.75,124.6,2.9,37.5
2021-01-01,United States,ChatGPT,1522183,5.76,130.7,3.1,40.77
2021-02-01,United States,ChatGPT,1814519,5.91,110.5,2.55,44.01
2021-03-01,United States,ChatGPT,1896749,5.95,106.8,2.76,36.87
2021-04-01,United States,ChatGPT,2292189,6.15,120.3,2.89,38.95
2021-05-01,United States,ChatGPT,1888032,5.94,110.1,3.02,34.36
2021-06-01,United States,ChatGPT,2068147,6.03,104.4,3.12,36.72
2021-07-01,United States,ChatGPT,1747510,5.87,118.1,3.04,44.49
2021-08-01,United States,ChatGPT,1880889,5.94,104.9,2.69,44.54
2021-09-01,United States,ChatGPT,1795416,5.9,94.1,2.77,41.25
2021-10-01,United States,ChatGPT,1645490,5.82,132.9,3.15,41.62
2021-11-01,United States,ChatGPT,1968090,5.98,131.3,2.81,50.6
2021-12-01,United States,ChatGPT,1806737,5.9,146.5,2.31,40.67
2022-01-01,United States,ChatGPT,2104196,6.05,123.4,2.88,34.22
2022-02-01,United States,ChatGPT,2113097,6.06,120.1,2.99,36.54
2022-03-01,United States,ChatGPT,2753762,6.38,131.7,3.16,34.76
2022-04-01,United States,ChatGPT,2479753,6.24,133.4,3.59,47.85
2022-05-01,United States,ChatGPT,2826762,6.41,106.1,2.93,46.28
2022-06-01,United States,ChatGPT,2458653,6.23,129.5,3.34,44.75
2022-07-01,United States,ChatGPT,2586377,6.29,115.9,2.88,43.64
2022-08-01,United States,ChatGPT,2231729,6.12,107.6,3.13,37.85
2022-09-01,United States,ChatGPT,2239604,6.12,128.3,2.54,40.8
2022-10-01,United States,ChatGPT,2229820,6.11,121.6,3.24,38.03
2022-11-01,United States,ChatGPT,2432090,6.22,119.6,3.0,38.18
2022-12-01,United States,ChatGPT,2874289,6.44,120.3,2.66,40.88
2023-01-01,United States,ChatGPT,2707777,6.35,117.7,2.56,42.64
2023-02-01,United States,ChatGPT,2684992,6.34,110.9,2.36,41.98
2023-03-01,United States,ChatGPT,3196193,6.6,128.8,2.88,42.12
2023-04-01,United States,ChatGPT,3254013,6.63,108.9,2.48,28.67
2023-05-01,United States,ChatGPT,3019729,6.51,122.9,3.37,50.57
2023-06-01,United States,ChatGPT,3042263,6.52,109.5,2.19,36.28
2023-07-01,United States,ChatGPT,3205745,6.6,140.7,3.06,46.17
2023-08-01,United States,ChatGPT,2703521,6.35,130.9,2.84,39.37
2023-09-01,United States,ChatGPT,2710062,6.36,122.6,3.47,31.8
2023-10-01,United States,ChatGPT,2764685,6.38,106.4,2.83,41.01
2023-11-01,United States,ChatGPT,2824409,6.41,111.6,2.77,37.8
2023-12-01,United States,ChatGPT,3147427,6.57,115.8,2.9,38.56
2024-01-01,United States,ChatGPT,3387786,6.69,145.6,2.84,55.8
2024-02-01,United States,ChatGPT,3668101,6.83,127.2,2.91,37.65
2024-03-01,United States,ChatGPT,3838409,6.92,124.1,2.78,41.33
2024-04-01,United States,ChatGPT,4016036,7.01,111.4,2.87,34.8
2024-05-01,United States,ChatGPT,3759446,6.88,106.0,3.02,38.1
2024-06-01,United States,ChatGPT,3827641,6.91,122.3,3.14,32.64
2024-07-01,United States,ChatGPT,3605644,6.8,130.3,3.22,34.67
2024-08-01,United States,ChatGPT,3487884,6.74,113.5,2.57,44.04
2024-09-01,United States,ChatGPT,3063865,6.53,106.3,2.95,39.9
2024-10-01,United States,ChatGPT,3351004,6.68,116.3,3.41,47.02
2024-11-01,United States,ChatGPT,3196554,6.6,113.5,2.1,37.42
2024-12-01,United States,ChatGPT,3792246,6.9,131.8,2.99,35.64
2025-01-01,United States,ChatGPT,3834590,6.92,124.8,2.9,35.42
2025-02-01,United States,ChatGPT,4129151,7.06,119.5,3.18,40.97
2025-03-01,United States,ChatGPT,4230768,7.12,136.8,2.54,40.24
2025-04-01,United States,ChatGPT,4444787,7.22,120.6,3.24,37.31
2025-05-01,United States,ChatGPT,4354160,7.18,110.5,3.1,36.63
2025-06-01,United States,ChatGPT,4014862,7.01,129.4,2.93,40.11
2025-07-01,United States,ChatGPT,4156815,7.08,135.0,2.71,40.87
2025-08-01,United States,ChatGPT,3754379,6.88,117.7,3.45,39.91
2025-09-01,United States,ChatGPT,3776018,6.89,122.0,2.97,28.12
2025-10-01,United States,ChatGPT,3819269,6.91,124.1,3.25,40.06
2025-11-01,United States,ChatGPT,3623210,6.81,111.5,3.39,34.95
2025-12-01,United States,ChatGPT,3968855,6.98,122.2,3.48,33.11
2026-01-01,United States,ChatGPT,4396814,7.2,111.7,3.23,37.51
2026-02-01,United States,ChatGPT,4690769,7.35,114.5,3.25,43.71
2026-03-01,United States,ChatGPT,4920633,7.46,131.8,2.56,38.91
2026-04-01,United States,ChatGPT,4724545,7.36,123.4,3.77,45.25
2026-05-01,United States,ChatGPT,4852361,7.43,134.1,2.33,36.31
2026-06-01,United States,ChatGPT,4752795,7.38,117.3,3.26,39.87
2019-01-01,United States,Gemini,94323,5.05,117.0,2.91,43.25
2019-02-01,United States,Gemini,239548,5.12,113.7,3.66,41.76
2019-03-01,United States,Gemini,267398,5.13,122.8,1.96,47.43
2019-04-01,United States,Gemini,175098,5.09,116.3,3.19,42.18
2019-05-01,United States,Gemini,577197,5.29,108.1,3.41,32.0
2019-06-01,United States,Gemini,206523,5.1,126.3,2.99,38.25
2019-07-01,United States,Gemini,323649,5.16,132.2,3.18,36.52
2019-08-01,United States,Gemini,654472,5.33,124.4,3.08,47.54
2019-09-01,United States,Gemini,549484,5.27,107.0,3.64,44.86
2019-10-01,United States,Gemini,294933,5.15,116.3,2.8,43.07
2019-11-01,United States,Gemini,429438,5.21,124.0,2.78,40.46
2019-12-01,United States,Gemini,568811,5.28,110.4,2.97,23.36
2020-01-01,United States,Gemini,772314,5.39,115.1,2.87,34.32
2020-02-01,United States,Gemini,861081,5.43,102.7,2.49,40.88
2020-03-01,United States,Gemini,735397,5.37,122.2,2.94,44.29
2020-04-01,United States,Gemini,1052715,5.53,128.5,3.39,43.4
2020-05-01,United States,Gemini,860676,5.43,124.8,2.53,34.26
2020-06-01,United States,Gemini,688393,5.34,106.2,2.11,41.33
2020-07-01,United States,Gemini,946645,5.47,117.0,3.65,39.48
2020-08-01,United States,Gemini,869039,5.43,128.9,2.78,48.16
2020-09-01,United States,Gemini,857056,5.43,130.3,2.45,42.11
2020-10-01,United States,Gemini,1034747,5.52,121.4,3.09,36.11
2020-11-01,United States,Gemini,1058839,5.53,95.3,2.92,42.14
2020-12-01,United States,Gemini,951765,5.48,118.5,3.32,44.78
2021-01-01,United States,Gemini,1328123,5.66,110.2,3.17,40.49
2021-02-01,United States,Gemini,1413468,5.71,121.4,2.7,48.13
2021-03-01,United States,Gemini,1471994,5.74,131.3,3.16,44.29
2021-04-01,United States,Gemini,1548875,5.77,122.0,3.23,39.71
2021-05-01,United States,Gemini,1501423,5.75,111.5,3.32,36.99
2021-06-01,United States,Gemini,1543695,5.77,111.0,2.61,38.9
2021-07-01,United States,Gemini,1467720,5.73,103.1,2.6,37.23
2021-08-01,United States,Gemini,1516032,5.76,131.7,2.86,34.83
2021-09-01,United States,Gemini,1384615,5.69,122.4,2.54,28.75
2021-10-01,United States,Gemini,1293747,5.65,120.9,3.34,38.08
